truncated_text
"Lillian Hellman's play, adapted by"
"Paul Lukas, reprising his Broadway"
They settle in Washington with
It seems to take forever
Lukas has several speeches in
"As his spouse, Bette Davis"
Their children (all with divergent
The intent here was to
We get that in the
It should be a heady
** from ****
The characters are cliched and
The acting is too stilted
It's doubly disappointing if you're
It as absolutely incredible to
It is not only oppressively
"Watching it, one feels like"
But it is presented in
Though their rootless upbringing has
They do not even remotely
"And Bette Davis, a great"
"Her every word, her every"
There seems to be little
One either likes it very
I fall very much in
That author Lillian Hellman was
Her plays were written for
Even when I find myself
"Her characters are unreal, and"
She really had nothing new
I thoroughly agree with the
For those who think the
The sign of a classic
This movie is no Cabarnet
I agree with the other
But let's look at the
"Since Watch on the Rhine,"
As one of the most
This film chronicles that familiar
When I was younger I
We've all been guilty of
Stargate SG-1 is not good.
The 12 year-old me would
The writing is beyond insipid;
If your show makes me
With the exception of a
"Even Richard Dean Anderson, who"
"The cinematography isn't much better,"
It amazes me that shows
It just doesn't deserve it.
I cannot believe how popular
I consider myself an avid
I have read countless sci-fi
I really wouldn't even consider
Every episode I have sat
It seemed extremely low budget.
The characters are all forgettable
It reminds me when you
It is just sad.<br /><br
There is so much you
This shows no imagination!
I actually thought the TV
That show actually had good
"I wasn't crazy about ""Alien"
They should have at least
Im watching it now on
"Shallow, no acting, effects too"
OK.
The film was great in
But the series?<br /><br />Some
"I mean, did they actually"
This is no SciFi.<br /><br
Having seen the first ten
<br /><br />What bothers me
"I know it's cheaper, but"
That would have been more
The first scene where they
That does'nt feel very Egyptian.
What worked so well in
Here it feels like they're
And it's so lame that
You can see leaves on
It just makes the show
<br /><br />And then there
He is no Kurt Russel.
Sure he does a decent
And not nearly as good
And Russells way of playing
"Andersons O Neil, is way"
I liked it that Russels
<br /><br />Michael Shanks does
He is Jaffa.
Not a Jaffa.
Just Jaffa.
Aaaarrgh!!
A former bodyguard of a
Teal'c speaks talks and acts
I've seen better acting from
What made the aliens so
<br /><br />As for the
But the very rare effects
Especially a planet they visit
It's so obvious they walk
It's an insult to us
Especially when they could have
<br /><br />The X-files had
That was 4 years before
And they did'nt have the
They must have spend all
Because I don't see it
<br /><br />Incredibly boring and
1 How is it that
Did the creators of this
<br /><br />2 Cultural differences
Of course real fans would
The people they meet should
Visually it might vaguely remind
A small-town theater group probably
"Another lame Canuck production, which"
As a kids show it
I very much wanted to
The episodic version of Robert
The aliens in the show
The show is concerned mostly
"In terms of construction, it"
You'd better choose Paul Verhoeven's
The plot of this terrible
The audience first sees some
Then we're up to modern
We're given an unbelievably long
Some 105 year old woman
There are also large iron
An old fashioned straight-razor falls
I guess he becomes possessed
"Oh yeah, the couple is"
<br /><br />Some mold seems
Late in the story there
His wife is suddenly pregnant.
<br /><br />What the hell
Who knows??
NOTHING is explained.
Was the 105 year old
The baby sister?
WHY were iron panels put
How would that keep the
Was he locked down there
WHO is Mr.
Hobbs and why is he
He's never seen again.
WHY was the serial killer
We only see the one
Was there a pattern or
WHY does the wife suddenly
Is it the demon spawn
Has he managed to infiltrate
"And why, if the husband"
And just how powerful is
And why does the wife
Is she now possessed by
Is the baby going to
<br /><br />This movie was
The ONLY enjoyable aspect of
...that Jamie Foxx would ever
One of the reasons why
If people told me five
Who knows?
Maybe he's better off sticking
"I swear, Jamie mugs so"
And why does he have
Anyone familiar with comedians like
"If a joke is funny,"
"If it's not funny, then"
The problem I have with
"In real life, normal people"
Like Albert Brooks said in
A prime example of Jamie
If a regular person were
And wouldn't the police try
There are many scenes like
Another awful sequence is one
Not funny!
Not to mention Jamie never
Giving a comedic performance requires
I'm not even a big
"As a matter of fact,"
Epps has the same flaws
One of the few bright
He seems to be the
"However, fellow ""Green Mile"" star"
"A big surprise, considering he"
Antoine Fuqua has proved his
His only problem seemed to
Unless you're a die-hard fan
"After a day at work,"
The movie came up on
The first 30 minutes were
If there is any credit
"All in all, don't plan"
Jamie Foxx is my favorite
"However, I feel that he"
Foxx follows in the footsteps
Or In Living Color's Tommy
Jamie Foxx is fun but
The bad guy plays a
The cops will do anything
"Well, i can and will"
"This is a wrong-balanced, non-convincing"
The script seems to not
from funny to cliche-wise serious...
it's a bit silly.
That plus too much sentences
", he is screwing the"
<br /><br />4 out of
photography was too jumpy to
dark scenes hard to see.<br
Too noisy for what was
This is the first time
I failed to see why
The bad guy comes after
The good guy has a
"In between, the officials screwing"
The final scenes are utterly
You spend 2 years and
Don't waste your money on
I love Jamie Foxx.<br /><br
"HEE HEE HEE!""), but..."
this was just so incredibly
There could be no sustained
"everything had to be in-your-face,"
He brought nothing new or
"From all the characters, too"
and I don't mind that
"In fact, pretty much the"
but not nearly funny enough
<br /><br />This movie needed
I gave it a 2.
What?
Is Jamie Foxx supposed to
There's no personal touch to
He really is Mr.
Dull-boy in person.<br /><br />I
I was one of quite
I just happened to be
as it was know as
It was more of a
This is surely one of
The plot is simply stupid.
The dialog is written in
"The acting is ridiculously bad,"
"The ""choreography"" is silly and"
One can only pity the
The ballet scene in the
If you are into bad
I bought the colorized version
"Yvonne's heavy makeup, when colored,"
And she's the best part
What a way to launch
This film is about British
The subject could have been
It's a collection of plain
The first half plainly tells
The latter half of the
And could the characters talk
"I am disappointed by ""The"
Early film directed by D.W.
Griffith; it features a gloriously
Johnson) and his Queen (Marion
When the King leaves the
Walthall).
When the King discovers the
It's difficult to believe the
"The sets make ""The Sealed"
"The performances are okay, and"
<br /><br />*** The Sealed
Griffith ~ Arthur V.
"Johnson, Henry B."
"Walthall, Marion Leonard"
In contrast to my fellow
(aka: The Bloodsucker Leads the
The film is supposed to
One by one they seem
Go figure...(sic)<br /><br />Dubbing is
Directed by euro horror actor
Wow-this one sucks.
I'm gonna sum it up
A bunch of nothing happens
Some lame and un-erotic soft-core
Some girls get their heads
And believe me-those things are
In fact-the best part is
As everyone else has noted-
It may as well have
An accurate title would have
Honestly-the trailer that's on the
I can't imagine anyone liking
2/10
A particularly maligned example of
"Here, we get the usual"
The characters are pretty much
While the film is not
"Besides, Marcello Giombini's score, though"
After an initial release of
I found NO Bloodsuckers anywhere
A mysterious count invites several
After some sofcore sexual shenanigans
Who is the killer?
Who knows?
There are more red herrings
The story is silly and
This movie is not only
"In ""La Sanguinusa conduce la"
"Naturally, the scene in Rizzo's"
"To put another black girl,"
I think that such things
"La Sanguisuga Conduce la Danza,"
At first Evelyn is reluctant
Once there Count Marnack tells
Along with having to worry
First things first lets start
What you should expect though
The best way to imagine
"Yep, it really is that"
"The mystery elements are crap,"
So the film jumps from
There is one absolutely hilarious
There is minimal nudity &
Forget about any blood or
The film has a nice
The film is dubbed so
As far as Euro horror
Trivia Note: the notorious (&
The Bloodsucker Leads the Dance
It's not surprising that the
And when something does wake
These guys are so bad
It really is hard to
But the voice-artists cannot be
It's a travesty.
"Unintentionally funny at best, pathetic"
"The story in general is,"
The women characters are particularly
It doesn't remotely deliver what
